ticker,date_time,ret,trgt,t1,bin,side,clfW,name,cpn,date_issued,maturity,curr,amt_out,convertible,industry_sector,industry_group,industry_subgroup,callable,call_schedule,ISIN,conId,close,ytm,spread,moody,avg_rating
AN993603,2021-01-05 16:55:54,-0.001538732946526511,0.02249572782784725,2021-01-25 14:30:41,0.0,-1.0,1.0,STWD,5.0,2017-06-14 00:00:00,2021-12-15 00:00:00,USD,699853000.0,False,Financial,REITS,REITS-Mortgage,True,2021-09-15 100.0,US85571BAG05,282527574,101.875,0.02992371334511703,0.019923713345117028,3.0,3.5
AO040513,2020-07-01 14:19:25,-0.0206287113387561,0.035606909616400166,2020-07-13 14:31:47,0.0,-1.0,0.5508897827969308,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,87.0,0.09138929187536238,0.041389291875362375,4.0,3.5
AO040513,2020-07-01 16:22:07,-0.023442996651001136,0.026713461884966504,2020-07-13 14:31:47,0.0,-1.0,0.5869151499881606,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,86.75,0.0921002353460244,0.0421002353460244,4.0,3.5
AO040513,2020-07-07 16:37:50,-0.029599286445773365,0.026577902478971,2020-07-20 16:58:49,0.0,-1.0,0.6255287892571875,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,88.125,0.0883130207586562,0.0383130207586562,4.0,3.5
AO040513,2020-07-10 12:10:09,-0.01721119223018719,0.023510034659148537,2020-07-20 16:58:49,0.0,-1.0,0.6370657735840792,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,89.25,0.0852246864104271,0.0352246864104271,4.0,3.5
AO040513,2020-07-13 14:31:47,-0.07466145833333271,0.02000092407097438,2020-07-31 13:30:26,0.0,-1.0,0.6683951596273692,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,88.83250000000001,0.08642673649549484,0.03642673649549484,4.0,3.5
AO040513,2020-08-05 08:47:53,-0.019237354085603786,0.02534532910982785,2020-08-21 14:30:50,0.0,1.0,0.6723229555987349,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,96.375,0.06653173241615293,0.016531732416152925,4.0,3.5
AO040513,2020-08-14 12:35:57,-0.007747567138621236,0.024484545121118976,2020-08-25 12:50:21,0.0,1.0,0.7111718409068949,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,95.772,0.06813106408119202,0.018131064081192014,4.0,3.5
AO040513,2020-08-21 14:30:50,0.006337216068386997,0.02421215520871504,2020-08-31 15:25:06,1.0,1.0,0.7245634961934204,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,94.521,0.07144738221168517,0.02144738221168517,4.0,3.5
AO040513,2020-08-25 12:50:21,0.07597600757655543,0.021664414528550002,2020-09-11 12:30:33,1.0,1.0,0.7457376199785599,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,95.03,0.07013653044700624,0.020136530447006237,4.0,3.5
AO040513,2020-08-31 15:25:06,0.07495794785534127,0.01955305047564379,2020-09-11 12:30:33,1.0,1.0,0.7576646803474094,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,95.12,0.06994186816215514,0.019941868162155138,4.0,3.5
AO040513,2020-09-29 10:08:10,-0.03662914960149033,0.030917938004399775,2020-10-13 11:30:34,0.0,-1.0,0.8018861892663152,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,91.5,0.08005943961143494,0.030059439611434938,4.0,3.5
AO040513,2020-10-13 11:30:34,0.002416886543535668,0.032665649825482326,2020-10-23 15:53:53,1.0,-1.0,0.9077725625843015,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,94.979,0.07062033343315124,0.02062033343315124,4.0,3.5
AO040513,2020-11-23 11:42:10,0.007537688442211143,0.016768602956393184,2020-12-07 12:59:41,1.0,1.0,0.9865376697675245,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,99.5,0.05876702451705931,0.00876702451705931,4.0,3.5
AO040513,2020-11-24 09:57:59,0.0022995400919814113,0.015779525233959327,2020-12-07 12:59:41,1.0,1.0,1.0,CMLP,5.75,2017-06-19 00:00:00,2025-04-01 00:00:00,USD,500000000.0,False,Energy,Pipelines,Pipelines,True,2020-04-01 104.313 2021-04-01 102.875 2022-04-01 101.438 2023-04-01 100.0,US226373AP35,283787475,100.02,0.05741388088078511,0.007413880880785109,4.0,3.5
AO112662,2020-10-22 15:42:39,-0.10132831062032988,0.07470313802661682,2020-11-12 11:10:01,0.0,-1.0,0.6975630890187363,AR,5.0,2017-06-23 00:00:00,2025-03-01 00:00:00,USD,600000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2020-03-01 103.75 2021-03-01 102.5 2022-03-01 101.25 2023-03-01 100.0,US03674XAJ54,284372231,73.0,0.13261156832933427,0.08261156832933426,6.0,5.5
AO112662,2020-11-12 11:10:01,-0.07481776765375847,0.0613021385077466,2020-12-11 10:40:04,0.0,-1.0,0.8063359337739127,AR,5.0,2017-06-23 00:00:00,2025-03-01 00:00:00,USD,600000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2020-03-01 103.75 2021-03-01 102.5 2022-03-01 101.25 2023-03-01 100.0,US03674XAJ54,284372231,81.231,0.10463557120561598,0.054635571205615976,6.0,5.5
AO112662,2020-12-11 10:40:04,-0.06627034557568512,0.04743472646936405,2020-12-31 09:32:32,0.0,-1.0,0.8855091746675576,AR,5.0,2017-06-23 00:00:00,2025-03-01 00:00:00,USD,600000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2020-03-01 103.75 2021-03-01 102.5 2022-03-01 101.25 2023-03-01 100.0,US03674XAJ54,284372231,87.8,0.0845062136721611,0.0345062136721611,6.0,5.5
AO112662,2020-12-31 09:32:32,-0.02809819121446988,0.03904944933818546,2021-01-13 13:20:27,0.0,-1.0,0.9553196069619627,AR,5.0,2017-06-23 00:00:00,2025-03-01 00:00:00,USD,600000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2020-03-01 103.75 2021-03-01 102.5 2022-03-01 101.25 2023-03-01 100.0,US03674XAJ54,284372231,94.0315,0.0663952528476715,0.0163952528476715,6.0,5.5
AO112662,2021-01-13 13:20:27,0.015503875968992054,0.0402929189344125,2021-02-08 10:06:18,1.0,1.0,0.9843363867020152,AR,5.0,2017-06-23 00:00:00,2025-03-01 00:00:00,USD,600000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2020-03-01 103.75 2021-03-01 102.5 2022-03-01 101.25 2023-03-01 100.0,US03674XAJ54,284372231,96.75,0.058837208271026606,0.008837208271026603,6.0,5.5
AO112662,2021-02-08 10:06:18,0.014636132315522188,0.04148666883114993,2021-02-22 14:48:25,1.0,1.0,1.0,AR,5.0,2017-06-23 00:00:00,2025-03-01 00:00:00,USD,600000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2020-03-01 103.75 2021-03-01 102.5 2022-03-01 101.25 2023-03-01 100.0,US03674XAJ54,284372231,98.25,0.054786577224731445,0.004786577224731442,6.0,5.5
AO112662,2021-02-22 14:48:25,,0.04002907559338704,,,1.0,,AR,5.0,2017-06-23 00:00:00,2025-03-01 00:00:00,USD,600000000.0,False,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,True,2020-03-01 103.75 2021-03-01 102.5 2022-03-01 101.25 2023-03-01 100.0,US03674XAJ54,284372231,99.688,0.050844335556030275,0.000844335556030272,6.0,5.5
AO181459,2020-07-20 09:39:22,-0.019993260698641047,0.02267995769602315,2020-07-30 10:33:20,0.0,-1.0,0.6035198764611267,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,87.25,0.09075745658636092,0.040757456586360916,7.0,6.5
AO181459,2020-07-21 12:49:39,-0.024371534398491934,0.016032363528464526,2020-07-31 16:56:38,0.0,-1.0,0.6340549226686154,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,89.03,0.08522971494436266,0.03522971494436265,7.0,6.5
AO181459,2020-07-23 12:13:51,-0.021285714285713686,0.014878068393494152,2020-08-03 16:55:40,0.0,-1.0,0.6713598749940551,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,89.063,0.08516594684839249,0.035165946848392485,7.0,6.5
AO181459,2020-09-25 12:56:27,-0.024157148120854566,0.017637807720289413,2020-10-06 10:35:35,0.0,-1.0,0.7357074227702596,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,84.75,0.10068304924726484,0.05068304924726484,7.0,6.5
AO181459,2020-09-30 14:02:26,-0.06811989100817428,0.018587941275361192,2020-10-15 15:28:10,0.0,-1.0,0.795115080295422,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,85.5,0.09827708432912827,0.048277084329128264,7.0,6.5
AO181459,2020-10-06 10:35:35,-0.07362133333333287,0.019874082252477766,2020-10-20 11:23:30,0.0,-1.0,0.8662281559640087,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,86.848,0.09391115801645197,0.04391115801645197,6.0,6.0
AO181459,2020-10-06 12:07:11,-0.07132800000000006,0.020405447616833973,2020-10-20 11:23:30,0.0,-1.0,0.921573540604463,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,87.063,0.09319687891868907,0.04319687891868906,6.0,6.0
AO181459,2020-10-20 11:23:30,0.019189333333333503,0.015517341258642056,2020-10-22 08:58:59,1.0,1.0,0.9540218890599226,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,93.75,0.07213467965126039,0.022134679651260383,6.0,6.0
AO181459,2020-10-21 11:17:28,0.008212201591511814,0.01506292702235759,2020-11-04 11:11:48,1.0,1.0,0.9599928006696791,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,94.25,0.07061862502098085,0.020618625020980844,6.0,6.0
AO181459,2020-10-21 15:38:39,0.005544973544973297,0.014028149620012769,2020-11-04 11:11:48,1.0,1.0,0.9620641847941407,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,94.5,0.06985867171287535,0.01985867171287535,6.0,6.0
AO181459,2020-10-22 08:58:59,-0.005494562999089347,0.012814625620354665,2020-11-04 11:11:48,0.0,1.0,0.9668056773818625,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,95.549,0.06670365347862242,0.01670365347862242,6.0,6.0
AO181459,2020-10-23 14:33:04,-0.0047967156113195575,0.01334256299434193,2020-11-04 11:11:48,0.0,1.0,0.979892647156833,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,95.482,0.06691242520418961,0.016912425204189604,6.0,6.0
AO181459,2020-10-27 09:56:47,0.01185825154316067,0.015372051413791023,2020-11-09 09:32:24,1.0,1.0,1.0,AM,5.375,2017-06-29 00:00:00,2024-09-15 00:00:00,USD,650000000.0,False,Energy,Pipelines,Pipelines,True,2019-09-15 104.031 2020-09-15 102.688 2021-09-15 101.344 2022-09-15 100.0 2023-09-15 100.0,US03690AAC09,284502812,94.449,0.0700727037475384,0.020072703747538403,6.0,6.0
AO337996,2020-07-07 10:41:40,-0.025161611138736495,0.02269756103219871,2020-07-17 11:37:16,0.0,-1.0,0.5259644055987248,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,78.416,0.16024876910979804,0.11024876910979804,5.0,4.5
AO337996,2020-07-08 12:05:02,0.02490566037735875,0.04091677163217383,2020-07-20 10:58:19,1.0,-1.0,0.5352477166508659,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,81.48,0.14652420540547367,0.09652420540547367,5.0,4.5
AO337996,2020-07-08 16:04:25,-0.009433962264151052,0.03167719417016314,2020-07-20 10:58:19,0.0,-1.0,0.5427688742088678,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,78.75,0.15877531901288033,0.10877531901288033,5.0,4.5
AO337996,2020-07-10 16:05:32,-0.02715043810934259,0.025949243033198625,2020-07-21 10:03:33,0.0,-1.0,0.5455225607339083,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,78.83,0.15852953789305685,0.10852953789305685,5.0,4.5
AO337996,2020-07-13 12:46:07,-0.006249999999999645,0.02213589869869934,2020-07-24 09:13:42,0.0,-1.0,0.5496197536044367,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,79.5,0.15564936232018473,0.10564936232018472,5.0,4.5
AO337996,2020-07-16 10:35:56,-0.01643410852713112,0.01926609402087056,2020-07-29 13:12:58,0.0,-1.0,0.5501057930317788,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,79.3,0.15673870095992093,0.10673870095992093,5.0,4.5
AO337996,2020-07-17 11:37:16,-0.00229457364341068,0.017674999600756178,2020-07-29 13:12:58,0.0,-1.0,0.5509599435721495,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,80.44,0.15162979263900886,0.10162979263900886,5.0,4.5
AO337996,2020-07-17 16:08:44,0.001079069767442542,0.016550524769754656,2020-07-29 13:12:58,1.0,-1.0,0.5518937248627565,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,80.712,0.1504099532924477,0.10040995329244769,5.0,4.5
AO337996,2020-08-21 13:51:02,-0.02626666666666644,0.05237563563034263,2020-09-02 14:17:38,0.0,-1.0,0.5925614452725623,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,73.03,0.18997441781926155,0.13997441781926157,5.0,4.5
AO337996,2020-08-27 12:18:29,0.05140848983220336,0.05088414468185294,2020-09-08 11:14:38,1.0,-1.0,0.6055753565350167,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,75.693,0.17689821398282052,0.12689821398282053,5.0,4.5
AO337996,2020-09-02 14:17:38,0.08675177140538692,0.046114043210490285,2020-09-09 12:39:47,1.0,-1.0,0.6202275563702722,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,75.0,0.18088251837086677,0.13088251837086678,6.0,5.0
AO337996,2020-09-08 11:14:38,0.05097810218978127,0.04442153064913017,2020-09-16 14:50:47,1.0,-1.0,0.6436995984465739,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,71.992,0.19714560564486544,0.14714560564486545,6.0,5.0
AO337996,2020-09-09 12:39:47,0.01864206642066435,0.04223014384887367,2020-09-21 16:13:16,1.0,-1.0,0.6569906952303535,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,69.013,0.2136930244958401,0.1636930244958401,6.0,5.0
AO337996,2020-09-09 14:22:24,0.022140221402213944,0.039306623360596295,2020-09-21 16:13:16,1.0,-1.0,0.6579300044065708,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,69.25,0.21235210277904976,0.16235210277904977,6.0,5.0
AO337996,2020-09-10 14:44:35,0.021402214022140598,0.03634228846778931,2020-09-21 16:13:16,1.0,-1.0,0.6598713234371366,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,69.2,0.21274509137320524,0.16274509137320525,6.0,5.0
AO337996,2020-09-16 14:50:47,0.039848197343453684,0.032949758035516925,2020-09-24 08:41:03,1.0,-1.0,0.6643645908057223,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,68.5,0.21741780624747276,0.16741780624747277,6.0,5.0
AO337996,2020-09-21 16:13:16,0.0344301091686392,0.029840731036341328,2020-09-28 16:39:35,1.0,-1.0,0.6707607927695531,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,67.75,0.2223643572704792,0.17236435727047922,6.0,5.0
AO337996,2020-09-22 15:51:17,0.004209737827715498,0.02714873864464188,2020-10-05 12:13:14,1.0,-1.0,0.673020420109784,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,67.031,0.22673038553125766,0.17673038553125764,6.0,5.0
AO337996,2020-09-23 11:56:13,0.028462998102466885,0.02534967660391242,2020-09-24 08:41:03,1.0,-1.0,0.675359229325312,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,67.75,0.22260629837383983,0.17260629837383984,6.0,5.0
AO337996,2020-09-23 16:21:15,0.028462998102466885,0.024824397750535954,2020-09-24 08:41:03,1.0,-1.0,0.675359229325312,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,67.75,0.22260629837383983,0.17260629837383984,6.0,5.0
AO337996,2020-09-24 08:41:03,-0.013108614232209881,0.02273755392478775,2020-10-05 12:13:14,0.0,-1.0,0.6768392535937002,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,65.875,0.23393815859056205,0.18393815859056206,6.0,5.0
AO337996,2020-09-24 13:39:08,0.02272727272727315,0.020725916797371017,2020-09-25 08:44:11,1.0,-1.0,0.682181093695369,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,67.5,0.22419982348990442,0.17419982348990443,6.0,5.0
AO337996,2020-09-29 10:47:49,-0.015274074074074329,0.016769859259111168,2020-10-09 16:46:34,0.0,-1.0,0.6832262883368274,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,66.469,0.23098749259495732,0.18098749259495733,6.0,5.0
AO337996,2020-10-15 13:34:19,0.06477732793522262,0.04528892171489626,2020-10-28 16:38:19,1.0,-1.0,0.7789399385974539,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,65.75,0.23753666671633722,0.18753666671633723,6.0,5.0
AO337996,2020-10-19 10:40:50,0.07604858299595163,0.04285909969595445,2020-10-28 16:38:19,1.0,-1.0,0.7870718440478124,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,66.446,0.23378535525774952,0.18378535525774953,6.0,5.0
AO337996,2020-10-20 12:40:21,0.0890688259109309,0.040277266400098266,2020-10-28 16:38:19,1.0,-1.0,0.7905872223457389,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,67.25,0.2290101714332104,0.1790101714332104,6.0,5.0
AO337996,2020-12-18 16:02:15,0.04631654676259034,0.046229543326823656,2021-01-05 10:27:11,1.0,1.0,0.8289379725330561,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,69.5,0.22267410658001902,0.19267410658001902,6.0,6.5
AO337996,2020-12-28 12:24:11,0.061511423550087985,0.041997262782324206,2021-01-07 10:07:17,1.0,1.0,0.8455488380344586,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,71.125,0.2140684716012478,0.1840684716012478,6.0,6.5
AO337996,2021-01-05 10:27:11,0.038243100152642207,0.03815643137307675,2021-01-07 10:07:17,1.0,1.0,0.8520268767722837,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,72.719,0.20555588126206398,0.17555588126206398,6.0,6.5
AO337996,2021-01-07 10:07:17,0.04139072847682157,0.03469141544590239,2021-01-14 11:56:08,1.0,1.0,0.8713079854419177,NGL,7.5,2017-07-11 00:00:00,2023-11-01 00:00:00,USD,700000000.0,False,Energy,Pipelines,Pipelines,True,2019-11-01 103.75 2020-11-01 101.875 2021-11-01 100.0,US62913TAJ16,285273221,75.5,0.18982233261910192,0.15982233261910192,6.0,6.5
